order_id,promised_delivery_date,actual_delivery_date,delivery_delay_days
ORD-100577,2025-06-05,2025-06-07,2.0
ORD-100578,2025-01-16,2025-01-17,1.0
ORD-100579,2024-12-06,2024-12-06,0.0
ORD-100580,2025-07-30,2025-07-30,0.0
ORD-100581,2025-02-17,2025-02-19,2.0
ORD-100582,2024-10-01,2024-10-03,2.0
ORD-100583,2024-10-26,2024-10-27,1.0
ORD-100584,2025-11-18,2025-11-18,0.0
ORD-100585,2025-01-30,2025-01-30,0.0
ORD-100586,2025-10-16,2025-10-16,0.0
ORD-100587,2025-11-10,2025-11-10,0.0
ORD-100588,2024-12-04,2024-12-04,0.0
ORD-100589,2025-11-07,2025-11-07,0.0
ORD-100590,2026-01-04,2026-01-04,0.0
ORD-100591,2024-09-07,2024-09-07,0.0
ORD-100592,2025-08-14,2025-08-15,1.0
ORD-100593,2025-04-09,2025-04-09,0.0
ORD-100594,2025-04-20,2025-04-21,1.0
ORD-100595,2025-12-06,2025-12-06,0.0
ORD-100596,2024-10-09,2024-10-09,0.0
ORD-100597,2024-06-04,2024-06-04,0.0
ORD-100598,2025-10-30,2025-10-30,0.0
ORD-100599,2025-11-02,2025-11-03,1.0
ORD-100600,2025-10-04,2025-10-05,1.0
ORD-100601,2025-08-25,2025-08-26,1.0
ORD-100602,2024-05-26,2024-05-28,2.0
ORD-100603,2025-01-11,2025-01-11,0.0
ORD-100604,2024-05-18,,
ORD-100605,2025-07-13,2025-07-13,0.0
ORD-100606,2024-08-14,,
ORD-100607,2025-06-11,2025-06-14,3.0
ORD-100608,2025-11-09,2025-11-09,0.0
ORD-100609,2025-09-23,2025-09-23,0.0
ORD-100610,2025-11-13,2025-11-13,0.0
ORD-100611,2025-02-14,2025-02-14,0.0
ORD-100612,2025-12-03,2025-12-03,0.0
ORD-100613,2025-03-25,2025-03-25,0.0
ORD-100614,2024-08-09,2024-08-10,1.0
ORD-100615,2025-07-30,2025-07-31,1.0
ORD-100616,2024-12-17,2024-12-18,1.0
ORD-100617,2024-06-03,2024-06-05,2.0
ORD-100618,2025-10-29,2025-10-30,1.0
ORD-100619,2025-09-04,2025-09-04,0.0
ORD-100620,2025-09-15,2025-09-15,0.0
ORD-100621,2025-07-16,,
ORD-100622,2024-08-03,2024-08-04,1.0
ORD-100623,2024-07-01,2024-07-01,0.0
ORD-100624,2025-07-04,,
ORD-100625,2025-08-27,2025-08-28,1.0
ORD-100626,2025-09-13,2025-09-14,1.0
ORD-100627,2025-05-03,2025-05-03,0.0
ORD-100628,2025-05-15,2025-05-15,0.0
ORD-100629,2025-09-22,2025-09-22,0.0
ORD-100630,2025-02-02,2025-02-03,1.0
ORD-100631,2025-11-06,2025-11-07,1.0
ORD-100632,2024-06-04,2024-06-04,0.0
ORD-100633,2025-01-18,2025-01-18,0.0
ORD-100634,2025-03-28,2025-03-28,0.0
ORD-100635,2025-09-21,2025-09-24,3.0
ORD-100636,2025-09-01,2025-09-01,0.0
ORD-100637,2024-04-25,,
ORD-100638,2025-01-21,,
ORD-100639,2024-12-30,2024-12-30,0.0
ORD-100640,2025-06-05,2025-06-06,1.0
ORD-100641,2025-12-30,2025-12-30,0.0
ORD-100642,2025-10-10,,
ORD-100643,2024-11-01,,
ORD-100644,2025-06-15,2025-06-16,1.0
ORD-100645,2025-07-14,2025-07-15,1.0
ORD-100646,2025-05-11,,
ORD-100647,2025-04-08,2025-04-08,0.0
ORD-100648,2025-11-01,2025-11-01,0.0
ORD-100649,2025-08-26,2025-08-26,0.0
ORD-100650,2025-02-02,2025-02-02,0.0
ORD-100651,2024-06-28,,
ORD-100652,2024-11-27,,
ORD-100653,2025-08-05,,
ORD-100654,2025-11-08,,
ORD-100655,2025-08-28,2025-08-28,0.0
ORD-100656,2025-11-06,2025-11-06,0.0
ORD-100657,2024-02-04,2024-02-04,0.0
ORD-100658,2025-03-22,2025-03-22,0.0
ORD-100659,2025-07-05,2025-07-06,1.0
ORD-100660,2025-01-29,2025-01-29,0.0
ORD-100661,2025-08-20,2025-08-20,0.0
ORD-100662,2025-09-22,2025-09-22,0.0
ORD-100663,2025-10-29,2025-10-30,1.0
ORD-100664,2025-04-27,2025-04-27,0.0
ORD-100665,2025-11-06,2025-11-06,0.0
ORD-100666,2025-06-17,2025-06-17,0.0
ORD-100667,2025-09-19,2025-09-19,0.0
ORD-100668,2025-06-12,,
ORD-100669,2025-10-28,2025-10-28,0.0
ORD-100670,2025-02-16,2025-02-17,1.0
ORD-100671,2025-08-17,2025-08-17,0.0
ORD-100672,2025-03-18,,
ORD-100673,2024-11-29,2024-11-29,0.0
ORD-100674,2024-12-26,2024-12-28,2.0
ORD-100675,2024-09-18,2024-09-19,1.0
ORD-100676,2025-02-18,2025-02-18,0.0
ORD-100677,2025-06-05,2025-06-05,0.0
ORD-100678,2025-07-08,2025-07-08,0.0
ORD-100679,2025-06-26,2025-06-26,0.0
ORD-100680,2025-12-30,2026-01-01,2.0
ORD-100681,2025-08-20,2025-08-21,1.0
ORD-100682,2025-05-29,2025-05-29,0.0
ORD-100683,2025-06-04,2025-06-07,3.0
ORD-100684,2025-12-29,2025-12-29,0.0
ORD-100685,2025-01-13,,
ORD-100686,2025-06-23,2025-06-23,0.0
ORD-100687,2025-12-09,,
ORD-100688,2025-07-31,2025-08-03,3.0
ORD-100689,2025-07-04,2025-07-04,0.0
ORD-100690,2025-01-30,,
ORD-100691,2025-01-18,,
ORD-100692,2025-12-27,2025-12-27,0.0
ORD-100693,2024-05-13,2024-05-13,0.0
ORD-100694,2025-06-01,2025-06-03,2.0
ORD-100695,2025-04-12,2025-04-12,0.0
ORD-100696,2024-12-11,2024-12-11,0.0
ORD-100697,2025-07-24,2025-07-24,0.0
ORD-100698,2024-10-20,2024-10-21,1.0
ORD-100699,2025-11-30,2025-11-30,0.0
ORD-100700,2025-06-11,2025-06-12,1.0
ORD-100701,2025-07-25,,
ORD-100702,2025-09-24,2025-09-26,2.0
ORD-100703,2025-11-08,2025-11-09,1.0
ORD-100704,2025-08-20,2025-08-20,0.0
ORD-100705,2024-04-19,2024-04-22,3.0
ORD-100706,2025-02-23,2025-02-23,0.0
ORD-100707,2025-12-24,2025-12-24,0.0
ORD-100708,2025-05-15,2025-05-15,0.0
ORD-100709,2025-06-16,,
ORD-100710,2024-12-03,2024-12-03,0.0
ORD-100711,2025-12-17,2025-12-18,1.0
ORD-100712,2025-12-28,2025-12-28,0.0
ORD-100713,2025-02-24,2025-02-24,0.0
ORD-100714,2025-11-03,2025-11-03,0.0
ORD-100715,2025-09-04,2025-09-04,0.0
ORD-100716,2025-06-11,2025-06-11,0.0
ORD-100717,2025-09-20,2025-09-22,2.0
ORD-100718,2025-11-03,,
ORD-100719,2025-04-16,2025-04-17,1.0
ORD-100720,2025-01-20,2025-01-20,0.0
ORD-100721,2024-12-26,2024-12-26,0.0
ORD-100722,2025-03-17,2025-03-17,0.0
ORD-100723,2024-11-21,2024-11-23,2.0
ORD-100724,2024-09-29,2024-09-29,0.0
ORD-100725,2025-04-24,2025-04-25,1.0
ORD-100726,2025-06-09,2025-06-09,0.0
ORD-100727,2025-11-01,2025-11-01,0.0
ORD-100728,2024-11-09,2024-11-09,0.0
ORD-100729,2025-09-19,2025-09-19,0.0
ORD-100730,2025-10-27,2025-10-27,0.0
ORD-100731,2025-07-10,2025-07-10,0.0
ORD-100732,2025-07-13,2025-07-13,0.0
ORD-100733,2025-02-17,2025-02-19,2.0
ORD-100734,2025-11-18,2025-11-18,0.0
ORD-100735,2025-08-05,2025-08-05,0.0
ORD-100736,2025-01-15,2025-01-15,0.0
ORD-100737,2025-12-28,2025-12-28,0.0
ORD-100738,2025-11-03,2025-11-06,3.0
ORD-100739,2025-02-05,2025-02-05,0.0
ORD-100740,2025-06-24,2025-06-24,0.0
ORD-100741,2024-11-19,,
ORD-100742,2025-04-21,2025-04-21,0.0
ORD-100743,2025-10-31,2025-10-31,0.0
ORD-100744,2025-05-24,2025-05-25,1.0
ORD-100745,2025-06-03,2025-06-03,0.0
ORD-100746,2024-10-16,2024-10-19,3.0
ORD-100747,2025-09-13,2025-09-13,0.0
ORD-100748,2025-07-02,2025-07-02,0.0
ORD-100749,2025-05-27,2025-05-27,0.0
ORD-100750,2025-11-02,2025-11-03,1.0
ORD-100751,2024-11-03,2024-11-03,0.0
ORD-100752,2024-06-16,2024-06-17,1.0
ORD-100753,2025-07-28,2025-07-28,0.0
ORD-100754,2024-04-09,2024-04-09,0.0
ORD-100755,2025-07-26,2025-07-26,0.0
ORD-100756,2024-03-26,2024-03-28,2.0
ORD-100757,2024-12-22,2024-12-23,1.0
ORD-100758,2024-08-08,2024-08-08,0.0
ORD-100759,2024-12-15,,
ORD-100760,2025-04-30,2025-05-03,3.0
ORD-100761,2025-09-19,2025-09-19,0.0
ORD-100762,2024-05-09,2024-05-09,0.0
ORD-100763,2025-09-09,2025-09-10,1.0
ORD-100764,2024-10-20,2024-10-23,3.0
ORD-100765,2025-08-04,2025-08-06,2.0
ORD-100766,2025-06-11,2025-06-13,2.0
ORD-100767,2025-11-12,2025-11-15,3.0
ORD-100768,2025-11-16,,
ORD-100769,2025-11-27,2025-11-27,0.0
ORD-100770,2024-10-21,2024-10-24,3.0
ORD-100771,2025-05-26,2025-05-26,0.0
ORD-100772,2024-06-11,2024-06-11,0.0
ORD-100773,2025-10-20,2025-10-20,0.0
ORD-100774,2024-11-26,2024-11-27,1.0
ORD-100775,2025-04-07,2025-04-07,0.0
ORD-100776,2025-11-12,2025-11-12,0.0
ORD-100777,2025-08-29,2025-08-30,1.0
ORD-100778,2025-12-19,2025-12-21,2.0
ORD-100779,2025-10-13,2025-10-13,0.0
ORD-100780,2025-10-06,2025-10-06,0.0
ORD-100781,2024-12-27,2024-12-28,1.0
ORD-100782,2025-06-05,2025-06-05,0.0
ORD-100783,2025-08-31,2025-08-31,0.0
ORD-100784,2025-09-22,2025-09-22,0.0
ORD-100785,2025-01-09,2025-01-09,0.0
ORD-100786,2025-04-29,2025-04-29,0.0
ORD-100787,2025-11-01,2025-11-01,0.0
ORD-100788,2025-10-26,2025-10-26,0.0
ORD-100789,2025-09-02,2025-09-02,0.0
ORD-100790,2025-12-25,2025-12-25,0.0
ORD-100791,2024-08-07,2024-08-08,1.0
ORD-100792,2024-12-04,2024-12-05,1.0
ORD-100793,2024-11-17,2024-11-17,0.0
ORD-100794,2025-09-07,,
ORD-100795,2025-10-26,2025-10-28,2.0
ORD-100796,2024-12-26,2024-12-26,0.0
ORD-100797,2025-04-27,,
ORD-100798,2025-04-01,2025-04-01,0.0
ORD-100799,2025-08-04,2025-08-04,0.0
ORD-100800,2024-11-18,,
ORD-100801,2025-11-29,2025-11-30,1.0
ORD-100802,2024-12-26,2024-12-26,0.0
ORD-100803,2025-02-22,2025-02-22,0.0
ORD-100804,2025-01-10,2025-01-10,0.0
ORD-100805,2025-06-27,2025-06-28,1.0
ORD-100806,2025-12-14,2025-12-14,0.0
ORD-100807,2025-11-17,2025-11-18,1.0
ORD-100808,2025-06-15,2025-06-15,0.0
ORD-100809,2025-11-06,2025-11-06,0.0
ORD-100810,2025-03-23,2025-03-25,2.0
ORD-100811,2025-12-05,2025-12-05,0.0
ORD-100812,2025-06-29,2025-06-30,1.0
ORD-100813,2024-12-14,2024-12-14,0.0
ORD-100814,2025-06-22,2025-06-23,1.0
ORD-100815,2025-12-16,2025-12-19,3.0
ORD-100816,2025-06-16,2025-06-16,0.0
ORD-100817,2025-05-04,2025-05-04,0.0
ORD-100818,2025-11-05,2025-11-07,2.0
ORD-100819,2025-12-30,2026-01-02,3.0
ORD-100820,2025-11-19,2025-11-19,0.0
ORD-100821,2025-11-20,2025-11-23,3.0
ORD-100822,2024-09-08,2024-09-08,0.0
ORD-100823,2025-06-27,2025-06-27,0.0
ORD-100824,2025-02-05,2025-02-05,0.0
ORD-100825,2025-08-12,2025-08-12,0.0
ORD-100826,2025-10-27,2025-10-29,2.0
ORD-100827,2024-07-20,2024-07-21,1.0
ORD-100828,2025-11-14,2025-11-16,2.0
ORD-100829,2025-06-08,2025-06-08,0.0
ORD-100830,2025-08-14,2025-08-14,0.0
ORD-100831,2024-12-28,,
ORD-100832,2025-10-26,2025-10-27,1.0
ORD-100833,2024-11-14,,
ORD-100834,2024-11-17,2024-11-18,1.0
ORD-100835,2025-11-14,2025-11-14,0.0
ORD-100836,2025-09-11,2025-09-11,0.0
ORD-100837,2025-09-05,2025-09-07,2.0
ORD-100838,2025-08-18,2025-08-19,1.0
ORD-100839,2025-06-12,2025-06-12,0.0
ORD-100840,2025-11-19,2025-11-19,0.0
ORD-100841,2025-10-18,,
ORD-100842,2024-11-16,2024-11-16,0.0
ORD-100843,2025-10-27,,
ORD-100844,2026-01-05,2026-01-05,0.0
ORD-100845,2025-11-11,2025-11-14,3.0
ORD-100846,2025-04-04,2025-04-05,1.0
ORD-100847,2025-07-31,2025-07-31,0.0
ORD-100848,2025-11-04,2025-11-05,1.0
ORD-100849,2025-08-29,,
ORD-100850,2025-12-16,2025-12-16,0.0
ORD-100851,2025-06-07,2025-06-08,1.0
ORD-100852,2024-11-10,2024-11-10,0.0
ORD-100853,2025-03-06,2025-03-06,0.0
ORD-100854,2024-03-20,2024-03-20,0.0
ORD-100855,2025-09-17,,
ORD-100856,2025-03-30,2025-03-30,0.0
ORD-100857,2024-10-27,2024-10-27,0.0
ORD-100858,2025-03-30,2025-03-30,0.0
ORD-100859,2024-11-03,2024-11-03,0.0
ORD-100860,2025-12-07,2025-12-07,0.0
ORD-100861,2025-11-24,2025-11-29,5.0
ORD-100862,2025-03-18,2025-03-18,0.0
ORD-100863,2025-10-20,2025-10-20,0.0
ORD-100864,2025-10-27,2025-10-29,2.0
ORD-100865,2025-08-04,2025-08-06,2.0
ORD-100866,2025-04-01,2025-04-01,0.0
ORD-100867,2024-05-14,,
ORD-100868,2025-11-10,2025-11-10,0.0
ORD-100869,2024-08-19,2024-08-19,0.0
ORD-100870,2024-10-17,2024-10-17,0.0
ORD-100871,2025-07-27,2025-07-27,0.0
ORD-100872,2025-09-05,2025-09-06,1.0
ORD-100873,2025-06-04,2025-06-07,3.0
ORD-100874,2025-06-03,2025-06-03,0.0
ORD-100875,2025-10-07,2025-10-08,1.0
ORD-100876,2025-10-20,2025-10-22,2.0
ORD-100877,2025-09-06,,
ORD-100878,2025-09-15,2025-09-15,0.0
ORD-100879,2025-08-02,2025-08-02,0.0
ORD-100880,2025-06-01,2025-06-01,0.0
ORD-100881,2025-09-06,2025-09-07,1.0
ORD-100882,2025-10-23,2025-10-23,0.0
ORD-100883,2025-10-25,2025-10-25,0.0
ORD-100884,2025-07-01,2025-07-02,1.0
ORD-100885,2025-04-06,2025-04-07,1.0
ORD-100886,2024-11-15,2024-11-15,0.0
ORD-100887,2025-03-19,2025-03-20,1.0
ORD-100888,2025-11-16,2025-11-18,2.0
ORD-100889,2024-06-15,2024-06-18,3.0
ORD-100890,2025-05-21,2025-05-21,0.0
ORD-100891,2025-01-28,2025-01-28,0.0
ORD-100892,2025-10-27,2025-10-30,3.0
ORD-100893,2025-09-08,2025-09-08,0.0
ORD-100894,2025-03-05,2025-03-05,0.0
ORD-100895,2025-06-24,2025-06-25,1.0
ORD-100896,2024-10-23,2024-10-25,2.0
ORD-100897,2025-11-19,2025-11-19,0.0
ORD-100898,2025-10-22,2025-10-24,2.0
ORD-100899,2024-03-27,2024-03-27,0.0
ORD-100900,2025-11-12,2025-11-12,0.0
ORD-100901,2025-11-17,2025-11-17,0.0
ORD-100902,2024-12-28,2024-12-29,1.0
ORD-100903,2025-03-05,2025-03-05,0.0
ORD-100904,2025-11-09,,
ORD-100905,2025-10-23,2025-10-23,0.0
ORD-100906,2025-10-26,2025-10-26,0.0
ORD-100907,2024-10-31,2024-10-31,0.0
ORD-100908,2025-10-20,2025-10-22,2.0
ORD-100909,2025-10-18,2025-10-18,0.0
ORD-100910,2025-11-27,2025-11-27,0.0
ORD-100911,2025-03-10,2025-03-11,1.0
ORD-100912,2025-09-21,2025-09-22,1.0
ORD-100913,2025-11-24,2025-11-27,3.0
ORD-100914,2025-06-15,2025-06-15,0.0
ORD-100915,2024-07-02,,
ORD-100916,2025-10-02,2025-10-03,1.0
ORD-100917,2025-12-11,2025-12-14,3.0
ORD-100918,2025-04-04,,
ORD-100919,2025-03-10,2025-03-12,2.0
ORD-100920,2025-05-15,2025-05-20,5.0
ORD-100921,2025-10-13,2025-10-13,0.0
ORD-100922,2025-04-04,2025-04-04,0.0
ORD-100923,2025-12-13,2025-12-14,1.0
ORD-100924,2024-10-22,,
ORD-100925,2024-12-08,2024-12-09,1.0
ORD-100926,2025-10-08,2025-10-08,0.0
ORD-100927,2025-09-15,,
ORD-100928,2024-07-08,2024-07-08,0.0
ORD-100929,2025-01-02,2025-01-02,0.0
ORD-100930,2025-12-12,2025-12-13,1.0
ORD-100931,2025-10-26,2025-10-26,0.0
ORD-100932,2024-06-18,2024-06-18,0.0
ORD-100933,2025-08-23,2025-08-23,0.0
ORD-100934,2025-10-15,2025-10-16,1.0
ORD-100935,2024-07-20,2024-07-21,1.0
ORD-100936,2025-09-23,2025-09-23,0.0
ORD-100937,2024-11-21,2024-11-21,0.0
ORD-100938,2025-08-13,2025-08-13,0.0
ORD-100939,2025-10-29,2025-11-01,3.0
ORD-100940,2025-10-13,2025-10-14,1.0
ORD-100941,2024-12-06,2024-12-06,0.0
ORD-100942,2025-06-28,2025-06-29,1.0
ORD-100943,2025-09-24,,
ORD-100944,2024-10-25,2024-10-25,0.0
ORD-100945,2025-05-24,2025-05-24,0.0
ORD-100946,2025-07-14,,
ORD-100947,2025-01-11,2025-01-12,1.0
ORD-100948,2025-01-31,2025-02-03,3.0
ORD-100949,2025-08-18,2025-08-18,0.0
ORD-100950,2025-10-18,2025-10-18,0.0
ORD-100951,2024-11-16,2024-11-19,3.0
ORD-100952,2025-06-11,2025-06-12,1.0
ORD-100953,2024-06-14,2024-06-14,0.0
ORD-100954,2025-08-11,2025-08-13,2.0
ORD-100955,2025-09-20,2025-09-20,0.0
ORD-100956,2025-05-06,2025-05-07,1.0
ORD-100957,2025-10-13,,
ORD-100958,2025-02-19,2025-02-20,1.0
ORD-100959,2025-01-12,2025-01-15,3.0
ORD-100960,2025-11-01,2025-11-01,0.0
ORD-100961,2025-06-05,,
ORD-100962,2024-08-15,2024-08-15,0.0
ORD-100963,2025-01-23,2025-01-23,0.0
ORD-100964,2025-08-01,2025-08-01,0.0
ORD-100965,2025-11-09,2025-11-09,0.0
ORD-100966,2025-10-29,2025-10-29,0.0
ORD-100967,2025-05-11,2025-05-11,0.0
ORD-100968,2024-04-13,2024-04-13,0.0
ORD-100969,2025-10-02,2025-10-03,1.0
ORD-100970,2025-01-03,2025-01-03,0.0
ORD-100971,2025-03-30,2025-03-30,0.0
ORD-100972,2025-12-12,2025-12-12,0.0
ORD-100973,2025-08-08,2025-08-09,1.0
ORD-100974,2025-10-02,2025-10-02,0.0
ORD-100975,2025-08-23,2025-08-26,3.0
ORD-100976,2024-09-03,2024-09-03,0.0
ORD-100977,2025-11-14,2025-11-14,0.0
ORD-100978,2025-09-14,2025-09-14,0.0
ORD-100979,2025-11-16,2025-11-16,0.0
ORD-100980,2025-06-24,2025-06-24,0.0
ORD-100981,2025-06-08,2025-06-10,2.0
ORD-100982,2025-06-17,2025-06-17,0.0
ORD-100983,2024-12-31,2024-12-31,0.0
ORD-100984,2025-03-24,,
ORD-100985,2025-11-03,2025-11-03,0.0
ORD-100986,2025-05-01,2025-05-01,0.0
ORD-100987,2024-07-10,2024-07-11,1.0
ORD-100988,2025-06-21,2025-06-22,1.0
ORD-100989,2025-07-20,2025-07-20,0.0
ORD-100990,2025-01-30,2025-02-01,2.0
ORD-100991,2025-10-06,2025-10-06,0.0
ORD-100992,2024-12-19,2024-12-19,0.0
ORD-100993,2024-11-07,2024-11-08,1.0
ORD-100994,2025-09-25,2025-09-25,0.0
ORD-100995,2025-10-27,2025-10-27,0.0
ORD-100996,2025-12-29,2025-12-29,0.0
ORD-100997,2024-05-12,,
ORD-100998,2024-09-07,2024-09-10,3.0
ORD-100999,2024-08-30,2024-08-30,0.0
ORD-101000,2025-12-12,,
ORD-101001,2025-10-28,2025-10-28,0.0
ORD-101002,2025-06-09,2025-06-11,2.0
ORD-101003,2025-09-20,2025-09-21,1.0
ORD-101004,2025-07-09,2025-07-09,0.0
ORD-101005,2025-04-27,2025-04-30,3.0
ORD-101006,2024-10-17,,
ORD-101007,2024-08-15,2024-08-17,2.0
ORD-101008,2025-01-23,2025-01-24,1.0
ORD-101009,2025-09-14,2025-09-14,0.0
ORD-101010,2025-04-13,2025-04-13,0.0
ORD-101011,2025-08-18,2025-08-21,3.0
ORD-101012,2024-11-20,2024-11-20,0.0
ORD-101013,2025-12-07,2025-12-07,0.0
ORD-101014,2024-11-17,2024-11-18,1.0
ORD-101015,2025-11-21,2025-11-22,1.0
ORD-101016,2024-12-01,2024-12-01,0.0
ORD-101017,2025-05-26,2025-05-27,1.0
ORD-101018,2025-01-11,2025-01-13,2.0
ORD-101019,2025-11-17,2025-11-17,0.0
ORD-101020,2025-02-04,2025-02-04,0.0
ORD-101021,2025-07-04,2025-07-04,0.0
ORD-101022,2025-10-20,2025-10-20,0.0
ORD-101023,2025-12-06,2025-12-06,0.0
ORD-101024,2025-12-27,2025-12-27,0.0
ORD-101025,2025-10-12,2025-10-13,1.0
ORD-101026,2025-10-04,2025-10-04,0.0
ORD-101027,2025-01-30,2025-01-30,0.0
ORD-101028,2025-04-17,2025-04-17,0.0
ORD-101029,2024-10-09,2024-10-14,5.0
ORD-101030,2025-12-05,2025-12-05,0.0
ORD-101031,2024-12-02,2024-12-03,1.0
ORD-101032,2025-12-18,,
ORD-101033,2024-10-12,2024-10-12,0.0
ORD-101034,2025-05-08,2025-05-08,0.0
ORD-101035,2025-05-02,2025-05-03,1.0
ORD-101036,2024-10-23,2024-10-23,0.0
ORD-101037,2025-08-06,2025-08-06,0.0
ORD-101038,2025-04-17,2025-04-17,0.0
ORD-101039,2025-09-23,2025-09-26,3.0
ORD-101040,2025-11-17,2025-11-19,2.0
ORD-101041,2025-06-22,2025-06-23,1.0
ORD-101042,2025-11-11,2025-11-12,1.0
ORD-101043,2025-10-30,2025-10-30,0.0
ORD-101044,2024-11-07,2024-11-07,0.0
ORD-101045,2025-09-22,,
ORD-101046,2025-10-24,2025-10-25,1.0
ORD-101047,2024-11-22,2024-11-23,1.0
ORD-101048,2025-08-15,2025-08-15,0.0
ORD-101049,2025-02-25,2025-02-25,0.0
ORD-101050,2024-07-18,2024-07-18,0.0
ORD-101051,2025-05-20,2025-05-20,0.0
ORD-101052,2025-08-22,2025-08-22,0.0
ORD-101053,2024-12-13,2024-12-13,0.0
ORD-101054,2025-08-13,2025-08-13,0.0
ORD-101055,2025-08-26,2025-08-26,0.0
ORD-101056,2025-12-16,2025-12-16,0.0
ORD-101057,2025-08-18,2025-08-18,0.0
ORD-101058,2025-11-18,2025-11-18,0.0
ORD-101059,2025-08-11,,
ORD-101060,2025-06-16,2025-06-16,0.0
ORD-101061,2024-10-25,2024-10-25,0.0
ORD-101062,2025-09-11,2025-09-11,0.0
ORD-101063,2025-04-21,2025-04-21,0.0
ORD-101064,2025-03-17,2025-03-18,1.0
ORD-101065,2025-08-17,2025-08-17,0.0
ORD-101066,2024-10-28,2024-10-28,0.0
ORD-101067,2025-01-22,2025-01-25,3.0
ORD-101068,2025-07-14,2025-07-15,1.0
ORD-101069,2024-11-19,2024-11-22,3.0
ORD-101070,2025-04-12,2025-04-13,1.0
ORD-101071,2025-06-20,2025-06-20,0.0
ORD-101072,2025-11-01,,
ORD-101073,2025-03-01,2025-03-01,0.0
ORD-101074,2025-07-25,2025-07-25,0.0
ORD-101075,2025-04-08,2025-04-08,0.0
ORD-101076,2024-08-19,2024-08-21,2.0
ORD-101077,2025-05-01,2025-05-01,0.0
ORD-101078,2025-10-31,2025-11-01,1.0
ORD-101079,2024-11-09,2024-11-09,0.0
ORD-101080,2025-01-29,2025-01-29,0.0
ORD-101081,2025-03-16,2025-03-16,0.0
ORD-101082,2024-12-13,2024-12-14,1.0
ORD-101083,2025-01-25,2025-01-25,0.0
ORD-101084,2025-10-10,2025-10-11,1.0
ORD-101085,2025-07-19,2025-07-21,2.0
ORD-101086,2025-02-14,2025-02-14,0.0
ORD-101087,2025-08-29,2025-08-31,2.0
ORD-101088,2024-01-12,2024-01-12,0.0
ORD-101089,2025-07-07,2025-07-07,0.0
ORD-101090,2025-08-07,2025-08-08,1.0
ORD-101091,2025-01-28,,
ORD-101092,2024-12-11,2024-12-11,0.0
ORD-101093,2025-06-26,2025-06-27,1.0
ORD-101094,2025-10-19,2025-10-19,0.0
ORD-101095,2024-10-26,2024-10-26,0.0
ORD-101096,2025-03-14,2025-03-16,2.0
ORD-101097,2025-02-01,2025-02-02,1.0
ORD-101098,2025-08-17,2025-08-17,0.0
ORD-101099,2025-10-22,2025-10-22,0.0
ORD-101100,2025-08-30,2025-08-30,0.0
ORD-101101,2025-04-03,2025-04-03,0.0
ORD-101102,2025-07-24,2025-07-24,0.0
ORD-101103,2025-11-02,2025-11-02,0.0
ORD-101104,2025-04-21,2025-04-21,0.0
ORD-101105,2025-10-09,2025-10-09,0.0
ORD-101106,2025-12-06,2025-12-06,0.0
ORD-101107,2024-04-14,2024-04-14,0.0
ORD-101108,2025-05-24,2025-05-29,5.0
ORD-101109,2025-04-28,2025-04-28,0.0
ORD-101110,2025-02-04,2025-02-04,0.0
ORD-101111,2025-11-07,2025-11-07,0.0
ORD-101112,2024-09-24,2024-09-24,0.0
ORD-101113,2024-09-08,2024-09-08,0.0
ORD-101114,2025-09-07,2025-09-07,0.0
ORD-101115,2024-06-23,2024-06-23,0.0
ORD-101116,2025-01-12,2025-01-12,0.0
ORD-101117,2025-12-25,2025-12-25,0.0
ORD-101118,2025-02-13,,
ORD-101119,2025-09-03,2025-09-03,0.0
ORD-101120,2025-07-06,2025-07-07,1.0
ORD-101121,2025-01-25,2025-01-25,0.0
ORD-101122,2025-08-28,2025-08-28,0.0
ORD-101123,2025-09-30,2025-09-30,0.0
ORD-101124,2024-09-19,2024-09-19,0.0
ORD-101125,2025-10-28,,
ORD-101126,2025-09-27,2025-09-27,0.0
ORD-101127,2025-11-09,2025-11-10,1.0
ORD-101128,2024-05-03,2024-05-03,0.0
ORD-101129,2025-01-27,2025-01-27,0.0
ORD-101130,2025-03-27,2025-03-27,0.0
ORD-101131,2024-11-17,2024-11-17,0.0
ORD-101132,2025-03-04,2025-03-04,0.0
ORD-101133,2025-04-18,,
ORD-101134,2025-02-01,2025-02-01,0.0
ORD-101135,2025-03-17,2025-03-17,0.0
ORD-101136,2025-11-29,2025-11-29,0.0
ORD-101137,2025-10-26,2025-10-26,0.0
ORD-101138,2025-02-20,2025-02-21,1.0
ORD-101139,2025-12-16,,
ORD-101140,2025-10-26,2025-10-26,0.0
ORD-101141,2025-02-19,2025-02-20,1.0
ORD-101142,2024-08-07,2024-08-07,0.0
ORD-101143,2024-07-08,,
ORD-101144,2025-08-19,2025-08-20,1.0
ORD-101145,2024-10-28,2024-10-28,0.0
ORD-101146,2025-07-27,2025-07-27,0.0
ORD-101147,2025-10-21,2025-10-21,0.0
ORD-101148,2025-12-24,,
ORD-101149,2025-10-29,,
ORD-101150,2025-12-14,2025-12-14,0.0
ORD-101151,2024-05-12,2024-05-13,1.0
ORD-101152,2025-10-19,2025-10-21,2.0
ORD-101153,2024-12-03,2024-12-03,0.0
ORD-101154,2025-08-19,2025-08-19,0.0
ORD-101155,2025-03-19,2025-03-19,0.0
ORD-101156,2024-05-31,2024-05-31,0.0
